Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2016-06-10 11:40:00,986.16,18.89,293.22,7.96,48.98,21.86,10.71,11.15,6.78,10.86,1171.48,2.51,6.69,240.4
2016-06-10 11:50:00,986.17,19.2,293.53,6.79,44.34,22.28,9.88,12.4,6.26,10.02,1170.62,1.95,3.88,262.5
2016-06-10 12:00:00,986.12,19.16,293.49,6.9,44.81,22.23,9.96,12.27,6.31,10.1,1170.68,2.17,4.86,344.6
2016-06-10 12:10:00,986.08,18.9,293.23,6.21,43.41,21.87,9.49,12.38,6.01,9.63,1171.89,1.95,5.68,301.7
2016-06-10 12:20:00,986.07,18.97,293.3,6.48,44.04,21.97,9.67,12.29,6.13,9.81,1171.51,1.94,4.52,291.6
2016-06-10 12:30:00,985.99,19.04,293.38,6.64,44.32,22.06,9.78,12.28,6.19,9.92,1171.09,2.61,4.92,300.8
2016-06-10 12:40:00,985.95,19.05,293.39,6.78,44.74,22.08,9.88,12.2,6.25,10.02,1170.96,1.85,3.52,276.4
2016-06-10 12:50:00,985.9,19.38,293.73,6.39,42.65,22.54,9.61,12.92,6.09,9.75,1169.7,2.49,4.72,285.6
2016-06-10 13:00:00,985.85,19.73,294.09,6.42,41.84,23.03,9.64,13.4,6.1,9.77,1168.23,2.12,4.36,281.6
2016-06-10 13:10:00,985.77,19.85,294.21,6.74,42.45,23.2,9.85,13.35,6.24,9.99,1167.56,1.91,4.24,284.9
2016-06-10 13:20:00,985.73,20.11,294.48,7.18,43.06,23.58,10.15,13.43,6.43,10.3,1166.34,1.44,3.52,37.9
2016-06-10 13:30:00,985.77,20.18,294.54,6.49,40.89,23.68,9.68,14.0,6.13,9.82,1166.32,1.74,3.6,302.2
2016-06-10 13:40:00,985.66,19.85,294.22,5.59,39.2,23.2,9.1,14.11,5.76,9.23,1167.77,3.16,5.96,10.96
2016-06-10 13:50:00,985.5,19.7,294.09,5.21,38.52,22.99,8.86,14.13,5.61,8.99,1168.28,2.73,5.24,8.2
2016-06-10 14:00:00,985.45,19.9,294.29,4.55,36.35,23.28,8.46,14.81,5.36,8.59,1167.6,2.08,4.2,302.3
2016-06-10 14:10:00,985.39,20.25,294.65,4.83,36.27,23.78,8.63,15.16,5.46,8.75,1166.06,1.75,3.7,289.4
2016-06-10 14:20:00,985.3,20.48,294.89,4.44,34.8,24.13,8.4,15.73,5.32,8.52,1165.15,1.57,3.64,324.6
2016-06-10 14:30:00,985.27,20.71,295.12,3.77,32.71,24.47,8.0,16.47,5.07,8.12,1164.38,1.92,3.96,292.6
2016-06-10 14:40:00,985.18,20.61,295.03,3.28,31.79,24.32,7.73,16.59,4.9,7.85,1164.79,1.67,2.88,294.1
2016-06-10 14:50:00,985.16,20.8,295.22,4.02,33.11,24.61,8.15,16.46,5.16,8.27,1163.83,1.66,3.12,320.1
2016-06-10 15:00:00,985.1,21.48,295.91,4.87,33.71,25.65,8.65,17.01,5.48,8.78,1160.84,1.06,3.12,252.1
2016-06-10 15:10:00,985.12,21.32,295.75,4.52,33.23,25.4,8.44,16.96,5.35,8.57,1161.59,1.62,3.82,313.2
2016-06-10 15:20:00,985.01,21.1,295.53,4.59,33.84,25.06,8.48,16.58,5.37,8.61,1162.31,1.31,4.38,328.9
2016-06-10 15:30:00,984.88,21.34,295.79,4.8,33.85,25.43,8.61,16.83,5.46,8.74,1161.15,2.28,4.28,2.05
2016-06-10 15:40:00,984.81,20.87,295.32,4.61,34.37,24.71,8.49,16.22,5.38,8.62,1162.98,1.59,4.04,346.0
2016-06-10 15:50:00,984.73,21.46,295.92,4.85,33.72,25.62,8.64,16.98,5.48,8.77,1160.49,1.49,3.54,295.0
2016-06-10 16:00:00,984.71,21.52,295.98,4.64,33.09,25.72,8.51,17.21,5.39,8.64,1160.29,1.73,4.32,284.3
2016-06-10 16:10:00,984.69,21.46,295.92,5.0,34.07,25.62,8.73,16.89,5.53,8.87,1160.4,1.92,3.52,298.8
2016-06-10 16:20:00,984.69,21.65,296.11,5.14,34.0,25.92,8.81,17.11,5.59,8.95,1159.62,1.18,2.8,315.2
2016-06-10 16:30:00,984.66,21.79,296.26,5.47,34.5,26.14,9.02,17.12,5.72,9.16,1158.94,1.07,2.08,305.6
2016-06-10 16:40:00,984.6,21.51,295.98,4.96,33.88,25.7,8.71,16.99,5.52,8.84,1160.11,2.35,3.96,321.8
2016-06-10 16:50:00,984.54,21.31,295.79,5.21,34.9,25.39,8.86,16.53,5.62,9.0,1160.76,1.72,3.08,316.0
2016-06-10 17:00:00,984.45,21.61,296.09,5.61,35.23,25.86,9.11,16.75,5.78,9.25,1159.36,1.22,2.52,325.1
2016-06-10 17:10:00,984.33,21.78,296.28,6.19,36.29,26.13,9.48,16.65,6.01,9.63,1158.38,1.36,2.48,318.4
2016-06-10 17:20:00,984.23,22.23,296.74,6.34,35.68,26.86,9.58,17.27,6.08,9.74,1156.45,0.81,1.76,276.0
2016-06-10 17:30:00,984.18,22.11,296.62,6.38,36.05,26.66,9.61,17.05,6.1,9.77,1156.85,1.3,2.56,310.5
2016-06-10 17:40:00,984.15,21.82,296.33,6.2,36.22,26.19,9.49,16.71,6.02,9.64,1158.01,1.27,3.32,2.99
2016-06-10 17:50:00,984.2,21.87,296.38,5.88,35.33,26.27,9.28,16.99,5.89,9.43,1157.96,1.18,2.96,293.1
2016-06-10 18:00:00,984.17,21.77,296.28,5.66,35.01,26.11,9.14,16.97,5.8,9.29,1158.38,0.79,2.4,304.0
2016-06-10 18:10:00,984.08,22.1,296.62,6.03,35.19,26.64,9.38,17.27,5.95,9.53,1156.88,0.71,3.04,105.7
2016-06-10 18:20:00,984.03,21.7,296.22,6.17,36.43,26.0,9.47,16.53,6.01,9.63,1158.35,0.88,3.24,341.1
2016-06-10 18:30:00,984.04,21.59,296.11,6.17,36.67,25.83,9.47,16.36,6.01,9.62,1158.79,0.57,1.66,268.9
2016-06-10 18:40:00,984.06,21.07,295.59,5.9,37.16,25.02,9.3,15.72,5.9,9.45,1160.94,0.97,2.38,271.5
2016-06-10 18:50:00,984.06,20.91,295.42,6.04,37.88,24.77,9.38,15.39,5.95,9.54,1161.53,0.47,0.96,244.6
2016-06-10 19:00:00,984.04,20.72,295.24,6.04,38.34,24.48,9.39,15.1,5.96,9.54,1162.26,0.73,1.98,252.5
2016-06-10 19:10:00,984.04,20.14,294.65,5.98,39.57,23.62,9.35,14.28,5.93,9.5,1164.57,0.8,1.44,262.5
2016-06-10 19:20:00,984.07,19.64,294.15,6.03,40.94,22.9,9.38,13.53,5.95,9.53,1166.59,0.79,1.42,265.2
2016-06-10 19:30:00,984.07,19.2,293.71,5.96,41.89,22.28,9.34,12.95,5.92,9.49,1168.36,1.03,1.66,247.8
2016-06-10 19:40:00,984.08,18.89,293.39,5.91,42.54,21.86,9.3,12.56,5.9,9.45,1169.63,1.23,2.56,251.4
2016-06-10 19:50:00,984.07,18.7,293.2,5.83,42.83,21.6,9.25,12.35,5.87,9.4,1170.4,1.45,2.22,247.1
2016-06-10 20:00:00,984.06,18.52,293.02,5.93,43.6,21.36,9.31,12.05,5.91,9.46,1171.08,1.83,2.48,248.0
2016-06-10 20:10:00,984.08,18.4,292.9,6.01,44.19,21.2,9.37,11.83,5.94,9.52,1171.56,1.74,2.48,249.9
2016-06-10 20:20:00,984.09,18.22,292.72,6.2,45.26,20.96,9.49,11.47,6.02,9.64,1172.25,1.87,2.6,250.6
2016-06-10 20:30:00,984.15,18.09,292.58,6.31,46.0,20.79,9.56,11.23,6.07,9.72,1172.81,1.54,2.28,248.7
2016-06-10 20:40:00,984.18,18.08,292.57,6.35,46.15,20.78,9.59,11.19,6.08,9.74,1172.87,1.3,2.04,249.3
2016-06-10 20:50:00,984.27,18.01,292.49,6.46,46.69,20.69,9.66,11.03,6.13,9.81,1173.23,0.96,1.62,259.1
2016-06-10 21:00:00,984.45,17.6,292.07,6.87,49.29,20.16,9.94,10.22,6.3,10.09,1174.97,0.59,1.12,69.91
2016-06-10 21:10:00,984.59,17.63,292.08,6.91,49.33,20.2,9.96,10.23,6.32,10.12,1175.01,1.73,2.44,3.68
2016-06-10 21:20:00,984.63,17.37,291.82,7.09,50.77,19.87,10.09,9.78,6.4,10.24,1176.05,1.79,2.32,349.0
2016-06-10 21:30:00,984.65,17.31,291.76,7.02,50.74,19.79,10.04,9.75,6.37,10.2,1176.34,1.62,2.36,0.71
2016-06-10 21:40:00,984.66,17.19,291.64,6.93,50.82,19.64,9.98,9.66,6.33,10.14,1176.86,1.98,2.56,349.4
2016-06-10 21:50:00,984.68,16.98,291.42,7.0,51.72,19.38,10.02,9.36,6.36,10.18,1177.72,1.66,2.26,349.4
2016-06-10 22:00:00,984.69,16.86,291.3,6.97,52.03,19.24,10.01,9.23,6.35,10.16,1178.23,2.31,3.32,359.3
2016-06-10 22:10:00,984.7,16.8,291.24,6.95,52.14,19.16,9.99,9.17,6.34,10.15,1178.49,2.33,3.08,0.59
2016-06-10 22:20:00,984.78,16.49,290.92,7.14,53.87,18.79,10.12,8.67,6.42,10.28,1179.79,1.15,2.28,26.8
2016-06-10 22:30:00,984.92,15.71,290.13,7.36,57.49,17.88,10.28,7.6,6.52,10.43,1183.07,0.46,0.88,347.9
2016-06-10 22:40:00,984.93,15.79,290.21,7.04,55.98,17.97,10.06,7.91,6.38,10.21,1182.86,1.06,1.72,349.2
2016-06-10 22:50:00,984.93,15.53,289.95,7.1,57.13,17.67,10.1,7.58,6.4,10.25,1183.9,0.63,1.24,229.4
2016-06-10 23:00:00,984.89,15.4,289.82,7.03,57.35,17.52,10.05,7.47,6.37,10.2,1184.41,0.49,0.98,20.1
2016-06-10 23:10:00,984.87,15.67,290.09,7.13,56.73,17.83,10.11,7.71,6.41,10.27,1183.25,0.71,1.08,20.26
2016-06-10 23:20:00,984.95,14.95,289.36,7.55,61.16,17.02,10.41,6.61,6.6,10.57,1186.17,0.65,1.24,151.2
2016-06-10 23:30:00,984.94,14.08,288.49,7.21,63.21,16.09,10.17,5.92,6.45,10.33,1189.86,1.32,1.88,245.7
2016-06-10 23:40:00,984.93,14.19,288.6,7.11,62.34,16.21,10.1,6.1,6.41,10.26,1189.42,1.67,2.64,242.7
2016-06-10 23:50:00,984.95,13.95,288.36,7.09,63.22,15.96,10.09,5.87,6.4,10.24,1190.45,1.36,2.4,236.2
2016-06-11 00:00:00,984.95,13.96,288.37,7.34,64.28,15.97,10.26,5.7,6.51,10.42,1190.32,0.83,1.2,48.18
2016-06-11 00:10:00,984.97,13.56,287.96,7.52,66.8,15.56,10.39,5.16,6.59,10.55,1191.95,0.83,2.5,192.6
2016-06-11 00:20:00,984.97,13.37,287.77,7.14,65.89,15.37,10.12,5.24,6.42,10.28,1192.86,1.99,2.68,244.8
2016-06-11 00:30:00,984.9,13.65,288.06,7.11,64.58,15.65,10.11,5.54,6.41,10.26,1191.62,1.76,2.36,237.1
2016-06-11 00:40:00,984.82,13.63,288.05,7.31,65.53,15.63,10.24,5.39,6.49,10.4,1191.55,0.29,0.64,1.02
2016-06-11 00:50:00,984.82,13.34,287.76,7.42,67.31,15.34,10.32,5.01,6.55,10.48,1192.72,0.26,0.6,22.19
2016-06-11 01:00:00,984.82,12.94,287.35,7.61,70.0,14.94,10.46,4.48,6.63,10.62,1194.32,0.52,1.52,342.4
2016-06-11 01:10:00,984.82,12.59,287.0,7.42,70.7,14.6,10.32,4.28,6.55,10.48,1195.85,1.43,2.16,231.1
2016-06-11 01:20:00,984.82,12.81,287.22,7.51,70.1,14.81,10.38,4.43,6.58,10.54,1194.9,1.15,1.4,243.5
2016-06-11 01:30:00,984.82,13.05,287.46,7.51,69.01,15.05,10.38,4.66,6.58,10.54,1193.9,0.6,1.24,205.0
2016-06-11 01:40:00,984.82,12.89,287.3,7.67,70.5,14.89,10.5,4.39,6.66,10.66,1194.51,0.54,1.3,217.5
2016-06-11 01:50:00,984.8,12.61,287.02,7.56,71.3,14.62,10.42,4.2,6.61,10.58,1195.69,1.53,2.08,229.5
2016-06-11 02:00:00,984.75,12.56,286.98,7.76,72.5,14.57,10.56,4.01,6.7,10.73,1195.77,0.73,1.28,215.5
2016-06-11 02:10:00,984.71,12.47,286.89,7.83,73.3,14.49,10.62,3.87,6.73,10.78,1196.08,0.78,1.04,196.7
2016-06-11 02:20:00,984.68,12.26,286.68,7.87,74.5,14.29,10.64,3.64,6.75,10.81,1196.91,0.96,1.2,203.8
2016-06-11 02:30:00,984.67,12.19,286.61,7.76,74.3,14.22,10.57,3.65,6.7,10.73,1197.23,0.89,1.4,218.5
2016-06-11 02:40:00,984.61,12.2,286.63,7.93,75.1,14.23,10.69,3.54,6.78,10.85,1197.06,1.17,1.44,216.2
2016-06-11 02:50:00,984.57,12.17,286.6,7.86,74.9,14.2,10.64,3.56,6.75,10.8,1197.16,1.0,1.32,212.7
2016-06-11 03:00:00,984.55,11.99,286.42,7.86,75.8,14.03,10.64,3.4,6.75,10.81,1197.89,0.65,1.04,196.8
2016-06-11 03:10:00,984.5,11.89,286.33,8.07,77.4,13.94,10.79,3.15,6.85,10.96,1198.18,0.81,1.4,196.8
2016-06-11 03:20:00,984.46,11.8,286.24,8.1,78.0,13.86,10.81,3.05,6.86,10.98,1198.5,1.08,1.42,212.6
2016-06-11 03:30:00,984.45,11.82,286.26,8.1,77.9,13.88,10.81,3.07,6.86,10.98,1198.4,0.75,1.16,222.1
2016-06-11 03:40:00,984.49,11.88,286.32,8.14,77.8,13.93,10.84,3.09,6.88,11.01,1198.18,0.41,0.92,137.2
2016-06-11 03:50:00,984.5,11.75,286.19,8.11,78.3,13.81,10.82,3.0,6.86,10.99,1198.75,0.47,1.16,67.37
2016-06-11 04:00:00,984.56,11.79,286.22,8.05,77.8,13.85,10.78,3.07,6.84,10.94,1198.68,0.32,0.72,79.6
2016-06-11 04:10:00,984.56,11.78,286.21,8.08,78.0,13.84,10.8,3.05,6.85,10.97,1198.71,0.44,1.08,149.0
2016-06-11 04:20:00,984.57,11.61,286.04,8.03,78.6,13.69,10.76,2.93,6.82,10.93,1199.45,0.8,1.28,185.0
2016-06-11 04:30:00,984.58,11.49,285.92,8.15,79.9,13.58,10.85,2.73,6.88,11.02,1199.93,0.29,0.5,229.7
2016-06-11 04:40:00,984.58,11.58,286.01,8.15,79.4,13.66,10.85,2.81,6.88,11.02,1199.55,0.32,0.68,334.0
2016-06-11 04:50:00,984.61,11.74,286.17,8.32,79.5,13.8,10.97,2.83,6.96,11.15,1198.86,0.38,0.72,146.3
2016-06-11 05:00:00,984.64,11.65,286.07,8.31,79.9,13.72,10.96,2.76,6.96,11.14,1199.28,0.49,0.88,157.5
2016-06-11 05:10:00,984.68,11.56,285.98,8.33,80.5,13.64,10.98,2.66,6.97,11.15,1199.7,0.54,0.84,204.0
2016-06-11 05:20:00,984.68,11.56,285.98,8.42,81.0,13.64,11.05,2.59,7.01,11.22,1199.66,0.46,0.84,204.1
2016-06-11 05:30:00,984.66,11.62,286.04,8.44,80.8,13.7,11.07,2.63,7.02,11.24,1199.38,0.6,1.08,189.8
2016-06-11 05:40:00,984.6,11.66,286.09,8.5,80.9,13.73,11.11,2.62,7.05,11.28,1199.12,0.44,0.64,206.8
2016-06-11 05:50:00,984.6,11.65,286.08,8.58,81.4,13.72,11.17,2.55,7.09,11.35,1199.13,0.47,0.76,234.0
2016-06-11 06:00:00,984.66,11.75,286.17,8.59,80.9,13.81,11.18,2.64,7.09,11.35,1198.78,0.44,0.76,220.5
2016-06-11 06:10:00,984.73,12.01,286.43,8.62,79.7,14.05,11.2,2.85,7.11,11.37,1197.76,0.48,0.88,155.4
2016-06-11 06:20:00,984.87,12.14,286.55,8.62,79.0,14.17,11.2,2.98,7.1,11.37,1197.39,0.6,0.88,220.7
2016-06-11 06:30:00,984.92,12.28,286.68,8.79,79.2,14.31,11.33,2.98,7.19,11.5,1196.8,0.31,0.68,248.9
2016-06-11 06:40:00,984.95,12.83,287.23,8.93,77.1,14.83,11.44,3.4,7.25,11.61,1194.49,0.28,0.68,109.1
2016-06-11 06:50:00,985.01,13.24,287.64,8.99,75.4,15.24,11.49,3.75,7.29,11.66,1192.83,0.21,0.6,338.0
2016-06-11 07:00:00,985.05,13.28,287.68,8.97,75.1,15.28,11.47,3.8,7.28,11.65,1192.72,0.42,0.72,217.2
2016-06-11 07:10:00,985.04,13.5,287.9,9.09,74.6,15.5,11.56,3.94,7.33,11.74,1191.75,0.31,0.8,174.1
2016-06-11 07:20:00,985.08,13.94,288.34,9.21,73.1,15.95,11.66,4.29,7.39,11.83,1189.93,0.2,0.52,56.2
2016-06-11 07:30:00,985.18,14.04,288.43,9.1,72.1,16.05,11.57,4.48,7.34,11.75,1189.67,0.76,1.64,28.83
2016-06-11 07:40:00,985.22,13.77,288.15,8.9,72.4,15.77,11.42,4.35,7.24,11.59,1190.91,1.31,1.96,29.81
2016-06-11 07:50:00,985.29,13.74,288.12,8.9,72.5,15.74,11.41,4.33,7.24,11.58,1191.12,1.24,2.16,359.6
2016-06-11 08:00:00,985.31,13.97,288.35,9.08,72.3,15.98,11.55,4.43,7.32,11.72,1190.13,0.43,0.88,29.68
2016-06-11 08:10:00,985.31,14.26,288.64,9.23,71.7,16.28,11.67,4.61,7.4,11.85,1188.87,0.55,1.04,110.5
2016-06-11 08:20:00,985.31,14.35,288.73,9.38,72.0,16.38,11.79,4.59,7.48,11.97,1188.45,0.71,1.28,64.44
2016-06-11 08:30:00,985.37,14.27,288.64,9.49,72.9,16.29,11.88,4.41,7.53,12.05,1188.81,0.94,1.56,57.18
2016-06-11 08:40:00,985.43,14.26,288.63,9.54,73.2,16.28,11.92,4.36,7.56,12.09,1188.91,0.94,1.8,46.42
2016-06-11 08:50:00,985.44,14.37,288.74,9.56,72.8,16.4,11.94,4.46,7.57,12.11,1188.45,0.71,1.28,64.51
2016-06-11 09:00:00,985.49,14.43,288.79,9.62,72.8,16.46,11.98,4.48,7.6,12.16,1188.25,1.02,1.56,65.96
2016-06-11 09:10:00,985.56,14.42,288.78,9.73,73.4,16.45,12.07,4.38,7.66,12.25,1188.33,1.44,2.16,41.07
2016-06-11 09:20:00,985.55,14.67,289.03,9.93,73.2,16.72,12.24,4.48,7.76,12.42,1187.21,0.7,1.4,53.67
2016-06-11 09:30:00,985.55,15.01,289.37,10.12,72.5,17.09,12.39,4.7,7.86,12.57,1185.74,0.58,1.16,58.42
2016-06-11 09:40:00,985.56,15.55,289.91,10.32,71.0,17.69,12.56,5.13,7.97,12.75,1183.46,0.89,1.6,164.4
2016-06-11 09:50:00,985.57,15.6,289.96,10.45,71.4,17.75,12.67,5.08,8.04,12.86,1183.21,0.92,1.8,114.9
2016-06-11 10:00:00,985.56,15.9,290.27,10.55,70.5,18.09,12.76,5.34,8.09,12.94,1181.94,0.92,2.1,179.3
2016-06-11 10:10:00,985.55,16.48,290.85,10.59,68.09,18.78,12.78,5.99,8.11,12.97,1179.54,0.91,2.08,102.1
2016-06-11 10:20:00,985.55,16.64,291.01,10.35,66.36,18.97,12.59,6.38,7.98,12.77,1178.98,1.33,2.24,188.9
2016-06-11 10:30:00,985.49,17.34,291.72,10.19,62.8,19.83,12.45,7.38,7.9,12.64,1176.13,1.66,3.1,193.8
2016-06-11 10:40:00,985.42,17.29,291.67,10.15,62.82,19.77,12.42,7.35,7.88,12.6,1176.26,1.46,2.96,196.8
2016-06-11 10:50:00,985.37,17.63,292.02,9.92,60.53,20.2,12.22,7.97,7.75,12.41,1174.92,1.86,3.24,155.2
2016-06-11 11:00:00,985.35,17.54,291.93,9.46,59.05,20.08,11.86,8.22,7.52,12.03,1175.42,1.65,2.72,176.6
2016-06-11 11:10:00,985.33,17.57,291.96,9.74,60.03,20.12,12.08,8.04,7.66,12.26,1175.18,1.7,2.88,150.2
2016-06-11 11:20:00,985.33,17.69,292.08,9.55,58.83,20.27,11.93,8.35,7.56,12.1,1174.76,1.53,2.8,161.3
2016-06-11 11:30:00,985.32,17.85,292.24,9.6,58.46,20.48,11.97,8.51,7.59,12.15,1174.08,1.23,2.2,153.7
2016-06-11 11:40:00,985.31,17.85,292.24,9.88,59.57,20.48,12.2,8.28,7.74,12.38,1173.97,1.49,2.76,147.4
2016-06-11 11:50:00,985.27,17.61,292.01,10.04,61.12,20.17,12.33,7.84,7.82,12.51,1174.83,1.61,3.32,188.3
2016-06-11 12:00:00,985.2,17.77,292.17,10.18,61.07,20.37,12.44,7.93,7.89,12.63,1174.05,1.98,2.88,167.4
2016-06-11 12:10:00,985.2,17.73,292.13,9.61,58.94,20.32,11.98,8.34,7.6,12.16,1174.42,1.54,2.68,187.3
2016-06-11 12:20:00,985.2,17.8,292.2,9.22,57.16,20.41,11.67,8.75,7.4,11.84,1174.28,1.16,2.0,213.8
2016-06-11 12:30:00,985.19,17.66,292.06,9.44,58.52,20.23,11.84,8.39,7.51,12.02,1174.75,1.3,1.96,226.4
2016-06-11 12:40:00,985.2,17.85,292.25,9.63,58.58,20.48,12.0,8.48,7.61,12.18,1173.93,0.67,1.2,269.5
2016-06-11 12:50:00,985.18,18.13,292.54,9.99,58.93,20.84,12.28,8.56,7.79,12.47,1172.65,0.81,2.38,94.5
2016-06-11 13:00:00,985.18,18.01,292.42,10.23,60.36,20.69,12.49,8.2,7.92,12.67,1173.04,1.12,1.76,50.38
2016-06-11 13:10:00,985.13,17.91,292.32,10.3,61.02,20.56,12.54,8.01,7.96,12.73,1173.36,1.41,3.04,80.0
2016-06-11 13:20:00,985.07,18.31,292.73,10.31,59.55,21.08,12.55,8.53,7.96,12.74,1171.67,1.25,2.32,107.4
2016-06-11 13:30:00,985.06,18.53,292.95,10.24,58.47,21.37,12.5,8.88,7.93,12.69,1170.8,1.51,2.96,119.5
2016-06-11 13:40:00,984.99,18.81,293.24,10.04,56.68,21.75,12.33,9.42,7.82,12.52,1169.67,1.76,3.52,93.6
2016-06-11 13:50:00,984.95,18.88,293.31,9.79,55.5,21.84,12.12,9.72,7.69,12.31,1169.43,1.38,3.28,95.8
2016-06-11 14:00:00,984.86,19.44,293.88,9.82,53.68,22.62,12.14,10.48,7.7,12.33,1167.08,0.86,1.88,173.8
2016-06-11 14:10:00,984.83,19.7,294.14,9.65,52.25,22.99,12.01,10.98,7.62,12.2,1166.07,2.0,3.24,146.0
2016-06-11 14:20:00,984.76,19.54,293.99,9.94,53.78,22.76,12.24,10.52,7.77,12.43,1166.52,1.19,2.16,35.45
2016-06-11 14:30:00,984.68,19.58,294.04,9.69,52.77,22.82,12.04,10.78,7.64,12.23,1166.35,1.74,3.16,219.6
2016-06-11 14:40:00,984.61,20.1,294.56,9.8,51.46,23.57,12.13,11.44,7.7,12.32,1164.16,1.22,2.32,261.2
2016-06-11 14:50:00,984.54,20.43,294.9,10.04,51.26,24.05,12.33,11.72,7.83,12.52,1162.68,1.76,3.68,221.8
2016-06-11 15:00:00,984.45,20.3,294.78,9.81,50.88,23.86,12.14,11.72,7.71,12.33,1163.17,1.41,3.4,188.8
2016-06-11 15:10:00,984.41,20.24,294.72,9.86,51.23,23.77,12.18,11.59,7.73,12.37,1163.35,1.14,2.2,64.68
2016-06-11 15:20:00,984.34,19.91,294.4,9.57,51.27,23.29,11.94,11.35,7.58,12.13,1164.68,1.02,2.08,224.8
2016-06-11 15:30:00,984.32,20.09,294.58,9.69,51.11,23.55,12.04,11.51,7.64,12.23,1163.9,1.85,3.68,147.8
2016-06-11 15:40:00,984.29,19.74,294.23,9.75,52.44,23.05,12.09,10.96,7.67,12.28,1165.23,1.78,2.96,95.5
2016-06-11 15:50:00,984.3,19.53,294.02,9.67,52.86,22.75,12.02,10.72,7.63,12.22,1166.11,1.8,2.94,57.59
2016-06-11 16:00:00,984.24,19.78,294.27,9.6,51.8,23.1,11.97,11.14,7.6,12.16,1165.07,0.57,1.44,201.6
2016-06-11 16:10:00,984.2,20.04,294.54,9.98,52.31,23.48,12.28,11.2,7.8,12.48,1163.84,0.96,2.0,3.05
2016-06-11 16:20:00,984.18,19.65,294.15,10.03,53.75,22.92,12.32,10.6,7.82,12.52,1165.35,0.97,1.88,54.8
2016-06-11 16:30:00,984.2,19.58,294.08,10.19,54.56,22.82,12.45,10.37,7.91,12.65,1165.6,1.15,1.56,37.35
2016-06-11 16:40:00,984.18,19.56,294.06,9.98,53.88,22.79,12.28,10.51,7.8,12.48,1165.73,1.25,2.0,54.46
2016-06-11 16:50:00,984.17,19.57,294.07,9.76,53.04,22.8,12.1,10.71,7.68,12.29,1165.76,0.97,1.88,86.9
2016-06-11 17:00:00,984.14,19.92,294.42,9.8,52.06,23.3,12.13,11.17,7.7,12.33,1164.32,1.0,2.56,109.7
2016-06-11 17:10:00,984.11,19.91,294.42,9.9,52.44,23.29,12.21,11.08,7.76,12.41,1164.28,1.26,2.42,82.2
2016-06-11 17:20:00,984.09,19.73,294.24,9.88,52.95,23.03,12.2,10.84,7.74,12.39,1164.98,1.67,2.6,108.5
2016-06-11 17:30:00,984.09,19.57,294.08,9.77,53.09,22.8,12.11,10.7,7.69,12.3,1165.66,1.3,2.12,85.3
2016-06-11 17:40:00,984.1,19.53,294.03,9.67,52.87,22.75,12.03,10.72,7.64,12.22,1165.87,1.5,2.44,54.29
2016-06-11 17:50:00,984.1,19.34,293.84,9.46,52.74,22.48,11.86,10.62,7.53,12.05,1166.7,1.51,2.4,54.59
2016-06-11 18:00:00,984.08,19.26,293.77,9.3,52.44,22.37,11.73,10.64,7.45,11.92,1167.05,1.63,2.2,81.0
2016-06-11 18:10:00,984.08,19.19,293.69,9.46,53.22,22.27,11.85,10.42,7.53,12.04,1167.28,1.74,2.44,74.7
2016-06-11 18:20:00,984.07,19.17,293.68,9.91,54.92,22.24,12.22,10.03,7.76,12.41,1167.18,1.8,2.52,67.76
2016-06-11 18:30:00,984.1,19.14,293.64,10.32,56.58,22.2,12.56,9.64,7.98,12.76,1167.18,1.48,2.16,48.21
2016-06-11 18:40:00,984.11,19.1,293.6,10.18,56.19,22.15,12.44,9.7,7.9,12.64,1167.41,1.24,1.9,69.43
2016-06-11 18:50:00,984.08,19.09,293.59,10.51,57.47,22.13,12.72,9.41,8.08,12.93,1167.29,1.19,1.88,53.06
2016-06-11 19:00:00,984.07,19.01,293.51,10.63,58.22,22.02,12.82,9.2,8.14,13.03,1167.55,1.31,2.02,66.34
2016-06-11 19:10:00,984.04,19.0,293.51,10.88,59.25,22.01,13.04,8.97,8.28,13.25,1167.45,1.22,1.88,79.1
2016-06-11 19:20:00,984.05,18.89,293.4,10.78,59.25,21.86,12.95,8.91,8.23,13.16,1167.95,1.6,2.36,70.0
2016-06-11 19:30:00,984.06,18.78,293.28,10.82,59.84,21.71,12.99,8.72,8.25,13.2,1168.38,1.6,2.36,56.4
2016-06-11 19:40:00,984.0,18.64,293.15,10.89,60.65,21.52,13.05,8.47,8.29,13.26,1168.84,1.95,2.8,44.51
2016-06-11 19:50:00,984.07,18.46,292.96,11.06,62.02,21.28,13.2,8.08,8.38,13.41,1169.58,1.74,2.8,49.1
2016-06-11 20:00:00,984.16,18.32,292.81,10.98,62.22,21.09,13.12,7.97,8.34,13.33,1170.28,2.06,3.08,57.47
2016-06-11 20:10:00,984.22,18.17,292.66,10.98,62.82,20.89,13.13,7.77,8.34,13.34,1170.96,1.47,2.2,76.6
2016-06-11 20:20:00,984.26,18.06,292.54,10.98,63.27,20.75,13.13,7.62,8.34,13.34,1171.45,1.37,2.16,81.1
2016-06-11 20:30:00,984.36,17.95,292.43,10.99,63.75,20.61,13.14,7.47,8.34,13.35,1172.0,1.17,1.76,75.4
